Category,Descript,Resolution,Latitude,Longitude,Time,type
LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT","ARREST, BOOKED",37.75648641,-122.4065391,1900-01-01 11:49:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.79639968,-122.4031965,1900-01-01 11:47:00,1.0
ROBBERY,"ROBBERY, BODILY FORCE","ARREST, BOOKED",37.7826335,-122.4148786,1900-01-01 11:45:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.7826335,-122.4148786,1900-01-01 11:45:00,1.0
ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,NONE,37.77545099,-122.401689,1900-01-01 11:41:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",NONE,37.77545099,-122.401689,1900-01-01 11:41:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.80528509,-122.4236584,1900-01-01 11:40:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.78033132,-122.4065085,1900-01-01 11:37:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.7857262,-122.4289927,1900-01-01 11:35:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7857262,-122.4289927,1900-01-01 11:35:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.74229405,-122.4928371,1900-01-01 11:30:00,1.0
ASSAULT,ASSAULT ON A POLICE OFFICER WITH A DEADLY WEAPON,NONE,37.74153926,-122.3855587,1900-01-01 11:29:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",NONE,37.74153926,-122.3855587,1900-01-01 11:29:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",NONE,37.72852806,-122.4756475,1900-01-01 11:20:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.78158341,-122.4231059,1900-01-01 11:20:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.78714881,-122.4098766,1900-01-01 11:00:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.71868844,-122.3905645,1900-01-01 11:00:00,1.0
DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,"ARREST, BOOKED",37.78305295,-122.4115931,1900-01-01 10:51:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.78305295,-122.4115931,1900-01-01 10:51:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.78249489,-122.4106899,1900-01-01 10:51:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.77541657,-122.4344851,1900-01-01 10:45:00,1.0
BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",NONE,37.74890606,-122.4327614,1900-01-01 10:30:00,1.0
BURGLARY,SAFE BURGLARY OF A RESIDENCE,NONE,37.74890606,-122.4327614,1900-01-01 10:30:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.74824538,-122.4186949,1900-01-01 10:15:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.75436127,-122.4059682,1900-01-01 10:10:00,1.0
BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",NONE,37.78053274,-122.4397852,1900-01-01 10:00:00,1.0
ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),NONE,37.72799787,-122.4268117,1900-01-01 10:00:00,1.0
OTHER OFFENSES,TAMPERING WITH A VEHICLE,"ARREST, BOOKED",37.7717235,-122.4169028,1900-01-01 09:58:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.7717235,-122.4169028,1900-01-01 09:58:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.74018833,-122.4591563,1900-01-01 09:57:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, CITED",37.78321452,-122.4107688,1900-01-01 09:55:00,1.0
VANDALISM,VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY,"ARREST, CITED",37.78729824,-122.3944849,1900-01-01 09:50:00,1.0
VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION","ARREST, CITED",37.78729824,-122.3944849,1900-01-01 09:50:00,1.0
BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",NONE,37.73079038,-122.4392156,1900-01-01 09:45:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,"ARREST, CITED",37.78128055,-122.4558957,1900-01-01 09:35:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.80696307,-122.4105006,1900-01-01 09:30:00,1.0
BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",NONE,37.73164342,-122.4480789,1900-01-01 09:15:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.75801183,-122.4157703,1900-01-01 09:00:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.78582423,-122.4357642,1900-01-01 09:00:00,1.0
FORGERY/COUNTERFEITING,"FORGERY, NOTES",NONE,37.7733749,-122.4081311,1900-01-01 09:00:00,1.0
OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,NONE,37.7430025,-122.4607806,1900-01-01 09:00:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.79103714,-122.4208504,1900-01-01 08:59:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78321452,-122.4107688,1900-01-01 08:56:00,1.0
LARCENY/THEFT,PETTY THEFT OF PROPERTY,NONE,37.7377834,-122.4644312,1900-01-01 08:50:00,1.0
ROBBERY,"ROBBERY ON THE STREET, STRONGARM","ARREST, BOOKED",37.78520719,-122.4066906,1900-01-01 08:40:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76544802,-122.4131076,1900-01-01 08:40:00,1.0
NON-CRIMINAL,AIDED CASE,NONE,37.76274366,-122.4217477,1900-01-01 08:30:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.77638271,-122.3941026,1900-01-01 08:15:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76673823,-122.4187361,1900-01-01 08:02:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.74372682,-122.4811832,1900-01-01 08:00:00,1.0
ASSAULT,BATTERY,NONE,37.78302957,-122.4310464,1900-01-01 08:00:00,1.0
NON-CRIMINAL,COURTESY REPORT,NONE,37.77542071,-122.4034048,1900-01-01 08:00:00,1.0
OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",NONE,37.79008225,-122.4466564,1900-01-01 08:00:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.76898733,-122.3998764,1900-01-01 07:59:00,1.0
MISSING PERSON,MISSING ADULT,LOCATED,37.72370991,-122.4587001,1900-01-01 07:55:00,1.0
MISSING PERSON,FOUND PERSON,LOCATED,37.72370991,-122.4587001,1900-01-01 07:55:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78806917,-122.4252373,1900-01-01 07:50:00,1.0
NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION","ARREST, CITED",37.7691663,-122.4535346,1900-01-01 07:49:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.77563367,-122.4124474,1900-01-01 07:44:00,1.0
NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",NONE,37.77542071,-122.4034048,1900-01-01 07:40:00,1.0
OTHER OFFENSES,OBSCENE PHONE CALLS(S),NONE,37.79112886,-122.4233431,1900-01-01 07:35:00,1.0
BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",NONE,37.79214836,-122.4193818,1900-01-01 07:15:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.75648641,-122.4065391,1900-01-01 07:10:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,"ARREST, BOOKED",37.77631182,-122.4039604,1900-01-01 07:01:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","ARREST, BOOKED",37.77631182,-122.4039604,1900-01-01 07:01:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.77978707,-122.4151278,1900-01-01 06:16:00,1.0
ASSAULT,BATTERY,"ARREST, CITED",37.76174618,-122.4208147,1900-01-01 05:50:00,1.0
OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,NONE,37.73389005,-122.4340509,1900-01-01 05:40:00,1.0
ASSAULT,BATTERY,NONE,37.78698819,-122.4106997,1900-01-01 05:29:00,1.0
NON-CRIMINAL,AIDED CASE,NONE,37.78698819,-122.4106997,1900-01-01 05:29:00,1.0
OTHER OFFENSES,TAMPERING WITH A VEHICLE,NONE,37.75915825,-122.4234458,1900-01-01 04:58:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.78475366,-122.4211952,1900-01-01 04:58:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.73851607,-122.3897289,1900-01-01 04:00:00,1.0
ASSAULT,BATTERY,NONE,37.76435775,-122.417477,1900-01-01 03:00:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,NONE,37.76435775,-122.417477,1900-01-01 03:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76190296,-122.4182722,1900-01-01 02:48:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.78293977,-122.4644255,1900-01-01 02:21:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",NONE,37.76613439,-122.4219351,1900-01-01 02:20:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 02:00:00,1.0
LARCENY/THEFT,GRAND THEFT OF PROPERTY,NONE,37.78707981,-122.4258834,1900-01-01 02:00:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.7469781,-122.3991748,1900-01-01 01:57:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.79350961,-122.4112295,1900-01-01 01:15:00,1.0
LARCENY/THEFT,GRAND THEFT FROM A BUILDING,NONE,37.76127601,-122.4294904,1900-01-01 01:00:00,1.0
TRESPASS,TRESPASSING,"ARREST, BOOKED",37.75715804,-122.4066049,1900-01-01 00:51:00,1.0
OTHER OFFENSES,HARASSING PHONE CALLS,NONE,37.79811582,-122.4237186,1900-01-01 00:45:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.76102442,-122.4192122,1900-01-01 00:40:00,1.0
DRUG/NARCOTIC,POSSESSION OF MARIJUANA,"ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 00:21:00,1.0
DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,"ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 00:21:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 00:21:00,1.0
OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,"ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 00:21:00,1.0
OTHER OFFENSES,FALSE PERSONATION,"ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 00:21:00,1.0
STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING","ARREST, BOOKED",37.78801163,-122.421861,1900-01-01 00:21:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.78003044,-122.4321162,1900-01-01 00:13:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.73811488,-122.4180128,1900-01-01 00:05:00,1.0
BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",NONE,37.79594342,-122.4068572,1900-01-01 00:01:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.8096707,-122.3655654,1900-01-01 00:01:00,1.0
FRAUD,FRAUDULENT CREDIT APPLICATION,NONE,37.75043963,-122.4447002,1900-01-01 00:01:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.7229679,-122.4447467,1900-01-01 00:01:00,1.0
OTHER OFFENSES,FALSE PERSONATION,NONE,37.78037386,-122.5018805,1900-01-01 00:01:00,1.0
OTHER OFFENSES,FALSE PERSONATION,NONE,37.77240379,-122.4542524,1900-01-01 00:01:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.78378482,-122.3989327,1900-01-01 23:55:00,1.0
SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,NONE,37.79654061,-122.4179052,1900-01-01 23:30:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.72399838,-122.4850737,1900-01-01 23:30:00,1.0
ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",NONE,37.76023408,-122.4192082,1900-01-01 23:30:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,"ARREST, BOOKED",37.76348501,-122.434229,1900-01-01 23:10:00,1.0
DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,"ARREST, BOOKED",37.76348501,-122.434229,1900-01-01 23:10:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.76348501,-122.434229,1900-01-01 23:10:00,1.0
NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED","ARREST, BOOKED",37.76348501,-122.434229,1900-01-01 23:10:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.72597572,-122.464451,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.80520523,-122.4093025,1900-01-01 23:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.80520523,-122.4093025,1900-01-01 23:00:00,1.0
WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,"ARREST, BOOKED",37.77727419,-122.4040716,1900-01-01 22:58:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,"ARREST, BOOKED",37.77727419,-122.4040716,1900-01-01 22:58:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77313233,-122.4374224,1900-01-01 22:55:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76027915,-122.509139,1900-01-01 22:55:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.7598813,-122.4381184,1900-01-01 22:54:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7717235,-122.4169028,1900-01-01 22:52:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.76349544,-122.4184863,1900-01-01 22:50:00,1.0
ASSAULT,THREATS AGAINST LIFE,NONE,37.78175113,-122.4110714,1900-01-01 22:40:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",NONE,37.77991516,-122.394619,1900-01-01 22:40:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.77440778,-122.4109001,1900-01-01 22:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.80549603,-122.422009,1900-01-01 22:30:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.72954477,-122.3864207,1900-01-01 22:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM A BUILDING,NONE,37.74821649,-122.4326893,1900-01-01 22:30:00,1.0
ASSAULT,BATTERY,"ARREST, BOOKED",37.76132266,-122.4373137,1900-01-01 22:23:00,1.0
DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,"ARREST, BOOKED",37.76132266,-122.4373137,1900-01-01 22:23:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.76132266,-122.4373137,1900-01-01 22:23:00,1.0
ASSAULT,BATTERY,EXCEPTIONAL CLEARANCE,37.77643541,-122.4150649,1900-01-01 22:20:00,1.0
NON-CRIMINAL,COURTESY REPORT,EXCEPTIONAL CLEARANCE,37.77643541,-122.4150649,1900-01-01 22:20:00,1.0
ASSAULT,BATTERY WITH SERIOUS INJURIES,EXCEPTIONAL CLEARANCE,37.77643541,-122.4150649,1900-01-01 22:20:00,1.0
ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),EXCEPTIONAL CLEARANCE,37.77643541,-122.4150649,1900-01-01 22:20:00,1.0
DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,"ARREST, BOOKED",37.78273179,-122.406482,1900-01-01 22:16:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77387586,-122.4240596,1900-01-01 22:13:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.73233125,-122.3783923,1900-01-01 22:07:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.74462015,-122.4256299,1900-01-01 22:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77381783,-122.4544031,1900-01-01 22:00:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.72339329,-122.4017711,1900-01-01 22:00:00,1.0
VEHICLE THEFT,STOLEN MOTORCYCLE,NONE,37.80447069,-122.4155788,1900-01-01 22:00:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77542071,-122.4034048,1900-01-01 21:57:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.74171612,-122.5056898,1900-01-01 21:55:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.79099404,-122.3930236,1900-01-01 21:49:00,1.0
DRUG/NARCOTIC,POSSESSION OF MARIJUANA,"ARREST, BOOKED",37.78077843,-122.4083686,1900-01-01 21:38:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM","ARREST, BOOKED",37.78077843,-122.4083686,1900-01-01 21:38:00,1.0
VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION","ARREST, BOOKED",37.78077843,-122.4083686,1900-01-01 21:38:00,1.0
ROBBERY,"ROBBERY, ARMED WITH A KNIFE",NONE,37.72072313,-122.4466072,1900-01-01 21:29:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77542071,-122.4034048,1900-01-01 21:24:00,1.0
OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED","ARREST, CITED",37.77542071,-122.4034048,1900-01-01 21:20:00,1.0
BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",NONE,37.74326972,-122.4719326,1900-01-01 21:10:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.76410203,-122.4353184,1900-01-01 21:04:00,1.0
LARCENY/THEFT,PETTY THEFT FROM A BUILDING,NONE,37.73128969,-122.386285,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78202385,-122.4011616,1900-01-01 21:00:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.73185945,-122.3871677,1900-01-01 21:00:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.75210416,-122.4206658,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.78849829,-122.4067754,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78895369,-122.4178416,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78938189,-122.4078027,1900-01-01 21:00:00,1.0
VEHICLE THEFT,STOLEN TRUCK,NONE,37.7509225,-122.4411789,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.74734523,-122.4148348,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78920263,-122.4237852,1900-01-01 21:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78205655,-122.4274003,1900-01-01 21:00:00,1.0
ROBBERY,"ROBBERY, BODILY FORCE",NONE,37.72103059,-122.447125,1900-01-01 20:55:00,1.0
OTHER OFFENSES,RESISTING ARREST,"ARREST, BOOKED",37.78111921,-122.412597,1900-01-01 20:53:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78111921,-122.412597,1900-01-01 20:53:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.78687087,-122.4275282,1900-01-01 20:48:00,1.0
WARRANTS,WARRANT ARREST,"ARREST, BOOKED",37.78530999,-122.3985268,1900-01-01 20:45:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY","ARREST, BOOKED",37.78520719,-122.4066906,1900-01-01 20:37:00,1.0
LARCENY/THEFT,PETTY THEFT SHOPLIFTING,"ARREST, BOOKED",37.78520719,-122.4066906,1900-01-01 20:37:00,1.0
NON-CRIMINAL,CASE CLOSURE,"ARREST, BOOKED",37.78520719,-122.4066906,1900-01-01 20:37:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78302957,-122.4310464,1900-01-01 20:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 20:30:00,1.0
NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",PSYCHOPATHIC CASE,37.77194651,-122.4312681,1900-01-01 20:29:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.78197885,-122.4393296,1900-01-01 20:15:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.78916247,-122.3889197,1900-01-01 20:15:00,1.0
ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,NONE,37.78506294,-122.406521,1900-01-01 20:08:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,NONE,37.78506294,-122.406521,1900-01-01 20:08:00,1.0
VEHICLE THEFT,STOLEN AUTOMOBILE,NONE,37.73935051,-122.4256165,1900-01-01 20:00:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM","ARREST, BOOKED",37.80365566,-122.4360425,1900-01-01 20:00:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.77542071,-122.4034048,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT PICKPOCKET,NONE,37.80793963,-122.4098712,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.74625289,-122.4234736,1900-01-01 20:00:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.78447885,-122.4042702,1900-01-01 20:00:00,1.0
ASSAULT,THREATS AGAINST LIFE,NONE,37.78223059,-122.4102935,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78495312,-122.4279912,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,NONE,37.79372562,-122.4246985,1900-01-01 20:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7994246,-122.4393375,1900-01-01 20:00:00,1.0
OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,NONE,37.78223059,-122.4102935,1900-01-01 20:00:00,1.0
WEAPON LAWS,LOCATED EXPLOSIVE DEVICE,NONE,37.7823799,-122.4173405,1900-01-01 19:53:00,1.0
DRUG/NARCOTIC,PLANTING/CULTIVATING MARIJUANA,NONE,37.74955601,-122.4762267,1900-01-01 19:52:00,1.0
NON-CRIMINAL,FIRE REPORT,NONE,37.74955601,-122.4762267,1900-01-01 19:52:00,1.0
NON-CRIMINAL,SEARCH WARRANT SERVICE,NONE,37.74955601,-122.4762267,1900-01-01 19:52:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.78430653,-122.4228601,1900-01-01 19:47:00,1.0
BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",NONE,37.73168065,-122.4409066,1900-01-01 19:40:00,1.0
LARCENY/THEFT,GRAND THEFT FROM PERSON,NONE,37.78495901,-122.4195496,1900-01-01 19:40:00,1.0
VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",NONE,37.75301011,-122.5043306,1900-01-01 19:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.76745403,-122.4199709,1900-01-01 19:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.7857262,-122.4289927,1900-01-01 19:30:00,1.0
WARRANTS,PROBATION SEARCH,UNFOUNDED,37.75729278,-122.3957719,1900-01-01 19:30:00,1.0
SUSPICIOUS OCC,INVESTIGATIVE DETENTION,UNFOUNDED,37.75729278,-122.3957719,1900-01-01 19:30:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.80354086,-122.4148785,1900-01-01 19:26:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78495312,-122.4279912,1900-01-01 19:15:00,1.0
ASSAULT,CHILD ABUSE (PHYSICAL),"ARREST, BOOKED",37.75219709,-122.3974869,1900-01-01 19:11:00,1.0
SECONDARY CODES,DOMESTIC VIOLENCE,"ARREST, BOOKED",37.75219709,-122.3974869,1900-01-01 19:11:00,1.0
ARSON,ARSON,"ARREST, BOOKED",37.75219709,-122.3974869,1900-01-01 19:11:00,1.0
OTHER OFFENSES,PROBATION VIOLATION,"ARREST, BOOKED",37.75219709,-122.3974869,1900-01-01 19:11:00,1.0
NON-CRIMINAL,LOST PROPERTY,NONE,37.77885187,-122.3927536,1900-01-01 19:10:00,1.0
NON-CRIMINAL,FOUND PROPERTY,NONE,37.77069679,-122.4077021,1900-01-01 19:09:00,1.0
BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",NONE,37.78506294,-122.406521,1900-01-01 19:09:00,1.0
LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,NONE,37.77091306,-122.4105412,1900-01-01 19:00:00,1.0
LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,NONE,37.78455502,-122.3955644,1900-01-01 19:00:00,1.0
BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",NONE,37.77524483,-122.4227139,1900-01-01 19:00:00,1.0
